,TOP_HOT_AIR_TEMP,CHAMBER_EXT_TEMP,CHAMBER_OUTLET_TEMP,FEED_PUMP_FLOW,target
1369,186.89999,84.90000153,90.0999985,1106.265,0
4391,184.0,57.69999695,86.8000031,1007.043,2
4087,183.2,57.90000153,87.5999985,1025.486,2
262,205.39999,85.542239,90.452079,1005.48,1
2472,198.89999,85.59999847,90.5,1004.825,1
1472,184.39999,84.09999847,89.3000031,823.268,4
4761,181.2,83.30000305,88.4000015,987.4319,0
3896,183.89999,86.19999695,91.4000015,979.3774,0
5798,185.10001,60.542239,90.452079,1005.48,2
7297,183.7,85.542239,90.452079,1005.48,0
7450,187.60001,84.40000153,88.5999985,1075.097,0
4512,186.0,57.19999695,87.1999969,1020.934,2
2328,188.5,84.90000153,89.5999985,923.541,4
4707,201.89999,84.0,88.6999969,1097.043,1
1460,182.7,84.59999847,69.0999985,1038.21,3
5500,185.10001,84.80000305,89.4000015,801.323,4
6402,183.7,83.90000153,88.3000031,1019.767,0
3048,184.39999,59.09999847,88.6999969,1009.377,2
6223,185.60001,81.19999695,86.0,1107.432,0
1826,182.60001,84.69999695,89.5,1004.825,0
262,190.39999,85.542239,70.452079,1005.48,3
4390,184.39999,57.80000305,87.0999985,1004.825,2
1594,201.2,85.90000153,90.5999985,1093.541,1
1228,183.2,59.90000153,89.5999985,1024.436,2
7313,185.39999,84.30000305,89.3000031,1005.875,0
3776,183.89999,83.90000153,89.0,822.101,4
9558,185.8,86.59999847,91.6999969,1018.599,0
11373,186.2,85.80000305,90.4000015,1041.712,0
3659,188.2,83.80000305,68.5,1090.156,3
2161,181.8,61.5,91.8000031,1020.934,2
10000,185.5,85.19999695,90.6999969,997.821,0
8486,184.8,85.80000305,90.8000031,1018.599,0
5809,184.3,58.40000153,87.5999985,1038.21,2
10597,185.10001,84.80000305,89.4000015,967.821,0
3796,185.39999,85.09999847,69.9000015,1012.879,3
1712,184.2,84.09999847,89.6999969,975.9922,0
5644,189.3,83.59999847,88.3000031,1110.934,0
1568,185.1265,85.542239,70.452079,1005.48,3
9246,183.89999,84.30000305,89.1999969,1025.486,0
1822,184.3,85.30000305,70.0,1007.043,3
1425,184.60001,87.59999847,92.9000015,992.1011,0
5442,186.10001,85.542239,90.452079,1005.48,0
4164,188.89999,82.59999847,87.0999985,1117.821,0
1247,183.0,84.59999847,89.1999969,1025.486,0
11088,186.5,87.59999847,92.3000031,989.7665,0
7884,185.8,83.40000153,88.0,1012.879,0
3868,184.8,82.09999847,66.4000015,1062.49,3
9917,183.8,87.0,91.6999969,982.8794,0
1830,183.7,84.69999695,89.5999985,809.377,4
8179,185.89999,87.09999847,91.0,966.7704,0
1091,187.8,85.19999695,90.1999969,1082.101,0
698,185.10001,86.59999847,92.4000015,988.5992,0
9993,185.39999,85.5,90.5999985,1007.043,0
384,181.60001,86.19999695,91.1999969,1004.825,0
4576,200.89999,84.19999695,88.9000015,984.0467,1
2109,186.7,84.09999847,89.0999985,1110.934,0
2542,186.89999,84.69999695,69.8000031,1054.436,3
308,182.10001,87.5,92.1999969,1004.825,0
271,185.5,86.30000305,91.8000031,1000.156,0
918,184.3,85.90000153,90.9000015,798.9883,4
2993,183.0,59.80000305,89.6999969,1020.934,2
1117,181.89999,84.69999695,89.3000031,790.9338,4
4062,184.2,83.0,87.9000015,837.043,4
10693,185.3,85.0,89.0,1069.377,0
625,185.10001,86.09999847,90.8000031,1017.432,0
8180,185.5,85.5,90.0999985,964.4358,0
4674,188.5,83.40000153,88.5999985,1038.21,0
20,186.0,60.09999847,89.9000015,1125.875,2
4596,185.3,84.40000153,69.3000031,981.712,3
3048,199.39999,84.09999847,88.6999969,1009.377,1
2967,181.89999,59.80000305,90.0,1008.21,2
5822,186.8,83.80000305,88.8000031,1105.097,0
11280,187.2,87.69999695,92.5,1083.268,0
8722,186.10001,84.80000305,89.8000031,982.8794,0
7172,183.8,83.90000153,88.3000031,1028.988,0
750,200.5,83.59999847,88.5999985,1034.825,1
10028,184.8,85.09999847,90.1999969,1014.047,0
3478,198.5,83.30000305,87.8000031,1011.712,1
3997,183.3,83.80000305,68.3000031,993.2685,3
9698,184.7,85.542239,90.452079,1015.214,0
2657,185.10001,85.69999695,90.9000015,797.821,4
92,183.7,62.0,92.1999969,1025.486,2
10527,184.39999,84.30000305,88.5999985,1014.047,0
4512,201.0,82.19999695,87.1999969,1020.934,1
8665,184.60001,86.09999847,91.0,1035.875,0
6548,182.60001,85.19999695,90.3000031,992.1011,0
736,199.10001,84.5,89.4000015,1031.323,1
9224,183.89999,84.90000153,89.5999985,1002.49,0
5522,199.89999,84.90000153,89.9000015,1000.156,1
3411,202.3,84.0,88.9000015,1105.097,1
8571,181.60001,86.80000305,91.8000031,1007.043,0
10972,185.7,86.09999847,90.6999969,1034.825,0
1909,181.3,59.59999847,89.3000031,967.821,2
4767,181.2,84.40000153,89.0,1002.49,0
5457,184.10001,85.0,89.8000031,805.875,4
4137,185.7,82.80000305,87.4000015,1017.432,0
3227,187.3,84.69999695,89.9000015,1103.93,0
4627,186.2,82.80000305,87.8000031,778.2101,4
1101,181.89999,59.69999695,88.8000031,984.0467,2
11312,187.3,86.59999847,90.6999969,1092.49,0
3918,183.39999,85.30000305,90.4000015,982.8794,0
7014,186.3,87.09999847,92.1999969,1067.043,0
1539,181.8,82.90000153,87.0,1023.268,0
5710,183.0,86.19999695,90.3000031,1016.265,0
11454,182.60001,87.0,91.6999969,966.7704,0
1482,183.89999,84.09999847,68.8000031,1030.156,3
4425,188.2,59.59999847,89.5999985,1055.486,2
5474,182.5,83.40000153,88.0,1022.101,0
92,183.7,87.0,72.1999969,1025.486,3
2219,181.2,85.09999847,90.1999969,1001.323,0
3144,185.39999,58.5,88.0999985,1124.708,2
59,186.89999,86.0,70.3000031,1098.21,3
6174,186.2,82.19999695,86.3000031,1102.879,0
2856,184.7,83.09999847,87.6999969,879.766,4
4212,188.89999,58.59999847,88.5,1114.319,2
3170,188.2,83.19999695,87.8000031,1103.93,0
4413,185.1265,85.542239,90.452079,1005.48,0
1709,182.2,84.30000305,89.5,788.5992,4
3709,186.3,83.80000305,88.5,878.599,4
8097,185.60001,85.542239,90.452079,1005.48,0
4322,184.39999,83.90000153,88.8000031,1026.654,0
5674,204.3,84.19999695,88.5999985,1092.49,1
7543,184.10001,83.90000153,89.0999985,996.6537,0
5916,185.7,84.59999847,89.0,905.097,4
1467,183.10001,83.5,88.9000015,1024.436,0
1372,186.60001,84.59999847,69.5999985,1094.708,3
3041,184.0,85.0,89.5999985,1018.599,0
5811,185.89999,83.59999847,88.3000031,908.599,4
162,185.3,59.90000153,89.8000031,1020.934,2
10975,184.0,85.19999695,89.5999985,1056.654,0
1265,185.7,84.90000153,90.0999985,823.268,4
2956,182.3,84.0,88.9000015,805.875,4
523,188.7,83.0,88.1999969,1012.879,0
9291,182.5,83.59999847,88.0,1022.101,0
3010,182.89999,60.19999695,90.5,1010.545,2
2265,182.2,84.90000153,89.5999985,1002.49,0
6783,187.2,87.40000153,92.6999969,993.2685,0
1006,196.89999,82.90000153,87.5,1055.486,1
10192,183.60001,85.80000305,90.6999969,996.6537,0
4100,183.0,57.80000305,86.9000015,1020.934,2
457,183.0,85.30000305,90.0999985,1007.043,0
9539,186.0,86.59999847,91.4000015,997.821,0
7251,184.3,84.90000153,90.0,978.2101,0
5583,187.8,85.542239,90.452079,926.3813,0
9575,186.8,84.19999695,88.6999969,998.9883,0
1250,183.60001,84.5,89.3000031,1033.658,0
7023,187.0,85.40000153,90.4000015,1050.934,0
1990,185.10001,84.0,88.6999969,1062.49,0
418,183.60001,84.5,89.5999985,1014.047,0
3314,183.39999,84.0,88.5999985,780.5447,4
2643,186.60001,84.19999695,89.3000031,906.265,4
4279,188.60001,84.0,89.1999969,1121.323,0
1092,186.2,85.40000153,70.0999985,1087.821,3
8843,185.5,86.59999847,91.3000031,998.9883,0
3301,200.89999,83.80000305,88.5,984.0467,1
457,198.0,85.30000305,90.0999985,1007.043,1
4861,184.60001,83.90000153,88.4000015,837.043,4
5253,182.60001,61.5,91.5999985,971.3229,2
5777,182.60001,83.69999695,88.5999985,996.6537,0
6748,186.89999,87.30000305,92.4000015,985.214,0
1347,184.3,84.59999847,89.0999985,895.875,4
6155,187.5,81.80000305,86.4000015,1107.432,0
7825,187.39999,84.90000153,90.0999985,1033.658,0
1399,184.0,85.09999847,70.5,998.9883,3
1396,185.2,85.19999695,90.5999985,871.712,4
2858,188.0,83.19999695,87.6999969,1102.879,0
3963,201.7,84.80000305,90.0,984.0467,1
648,182.2,86.90000153,91.9000015,785.214,4
9385,187.3,85.90000153,90.6999969,1101.712,0
1331,184.7,84.80000305,89.1999969,1097.043,0
4157,203.39999,85.542239,90.452079,1005.48,1
5021,183.60001,85.09999847,89.8000031,807.043,4
1093,185.3,86.69999695,92.1999969,1031.323,0
4491,201.2,81.80000305,86.5,1026.654,1
5059,182.10001,85.30000305,90.4000015,978.2101,0
2651,185.10001,85.59999847,90.5,1112.101,0
3840,184.0,84.80000305,89.6999969,1016.265,0
824,203.3,85.59999847,90.6999969,1116.654,1
7590,183.89999,82.69999695,87.3000031,1079.766,0
3980,185.5,59.5,89.3000031,987.4319,2
920,184.2,85.90000153,71.0999985,995.6031,3
10152,183.89999,87.40000153,92.6999969,992.1011,0
1670,182.5,60.30000305,90.5,986.3813,2
6600,182.8,82.69999695,87.0999985,1012.879,0
1219,185.10001,86.19999695,71.0,1034.825,3
3413,188.10001,84.19999695,89.1999969,897.043,4
1111,184.10001,84.80000305,89.5999985,793.2685,4
5083,201.10001,84.30000305,88.6999969,1106.265,1
4270,203.3,84.0,88.8000031,1110.934,1
8535,181.8,85.59999847,91.0,1003.658,0
2500,183.3,85.09999847,70.0,1001.323,3
6715,189.0,87.69999695,92.3000031,993.2685,0
9087,186.7,85.30000305,90.1999969,1123.541,0
11013,183.8,85.59999847,90.0999985,974.8249,0
8499,181.89999,85.69999695,90.5,979.3774,0
6117,186.89999,82.09999847,86.6999969,1117.821,0
8444,185.1265,85.542239,90.452079,1005.48,0
1964,184.89999,85.5,90.6999969,1005.875,0
5701,183.2,85.542239,90.452079,805.48,4
11297,187.7,87.09999847,91.6999969,1090.156,0
1567,185.1265,85.542239,90.452079,805.48,4
5739,198.89999,84.09999847,88.9000015,1041.712,1
10014,185.39999,85.30000305,90.3000031,1016.265,0
1311,186.7,84.59999847,69.5999985,1099.377,3
2113,200.0,84.09999847,88.9000015,1123.541,1
6040,184.5,87.80000305,93.0,970.1556,0
3090,185.39999,84.90000153,89.6999969,962.1011,0
2215,183.10001,59.90000153,90.0,1005.875,2
3506,185.8,85.90000153,70.6999969,993.2685,3
1806,184.10001,85.542239,90.452079,706.7704,4
3804,183.39999,85.09999847,89.5,1005.875,0
880,185.0,59.69999695,89.0999985,974.8249,2
11241,187.0,87.19999695,92.1999969,1007.043,0
2416,186.89999,86.69999695,91.8000031,1091.323,0
5708,198.8,85.542239,90.452079,1005.48,1
2671,184.10001,87.69999695,93.0,1016.265,0
182,186.0,84.90000153,90.0999985,1018.599,0
5083,186.10001,84.30000305,88.6999969,1106.265,0
2306,186.7,89.69999695,90.452079,805.48,4
4043,201.3,82.69999695,87.5999985,987.4319,1
3513,200.0,85.69999695,90.1999969,982.8794,1
726,185.3,86.19999695,71.5,998.9883,3
1907,199.7,84.40000153,89.3000031,978.2101,1
9548,187.2,86.59999847,91.9000015,1012.879,0
10518,182.89999,85.09999847,89.6999969,1011.712,0
4756,199.5,83.90000153,88.9000015,979.3774,1
2297,183.10001,83.69999695,87.9000015,1017.432,0
328,186.0,84.90000153,89.5999985,1033.658,0
330,184.89999,59.5,89.4000015,1038.21,2
10083,185.89999,86.19999695,91.3000031,996.6537,0
1524,196.7,83.0,87.5,1026.654,1
5201,184.60001,61.19999695,91.4000015,975.9922,2
2220,196.3,84.80000305,89.8000031,1008.21,1
5968,184.0,86.80000305,91.5999985,787.4319,4
1392,187.10001,60.09999847,89.8000031,1106.265,2
3569,182.8,83.0,67.5,1042.879,3
4519,185.5,56.80000305,87.0999985,1025.486,2
3870,185.2,81.80000305,85.6999969,841.712,4
3007,182.2,59.90000153,89.6999969,1011.712,2
10664,186.8,85.59999847,90.1999969,1049.766,0
5893,185.89999,83.69999695,88.3000031,1110.934,0
2375,187.10001,84.40000153,89.3000031,1103.93,0
2279,184.10001,58.30000305,88.5,995.6031,2
3303,182.8,84.40000153,69.0,986.3813,3
11127,186.7,86.30000305,91.0999985,996.6537,0
1469,184.3,83.80000305,68.5999985,1033.658,3
7368,184.3,85.09999847,90.1999969,980.5447,0
5141,188.8,84.5,89.0999985,1100.545,0
5144,189.2,83.59999847,88.5,1101.712,0
6423,185.39999,82.30000305,86.5999985,1038.21,0
3444,182.5,83.19999695,87.6999969,815.214,4
8949,185.10001,86.09999847,91.0999985,977.0428,0
7354,183.39999,84.40000153,88.9000015,989.7665,0
252,183.60001,85.80000305,90.1999969,986.3813,0
1110,184.2,85.0,89.9000015,808.21,4
1429,199.8,87.0,92.4000015,992.1011,1
3653,188.3,84.0,69.3000031,1080.934,3
4149,182.8,82.30000305,86.5999985,1009.377,0
7481,186.3,85.09999847,89.8000031,1079.766,0
1707,198.8,84.09999847,89.0,979.3774,1
6275,184.0,82.30000305,86.9000015,1085.486,0
5205,185.8,61.40000153,92.0,951.712,2
2036,183.10001,83.80000305,88.4000015,1049.766,0
6266,184.89999,80.69999695,85.1999969,1093.541,0
8833,183.7,87.69999695,92.8000031,997.821,0
10357,188.39999,87.90000153,92.5999985,987.4319,0
4799,185.10001,59.0,89.4000015,1033.658,2
5819,203.0,83.80000305,88.5,1112.101,1
3212,201.10001,83.80000305,88.9000015,1106.265,1
668,185.60001,86.19999695,91.4000015,968.9883,0
2669,184.5,88.30000305,93.8000031,1010.545,0
8798,184.7,87.40000153,92.0999985,989.7665,0
5322,185.0,83.40000153,88.5999985,1038.21,0
8530,181.89999,85.59999847,90.1999969,1007.043,0
2693,185.10001,60.90000153,91.1999969,997.821,2
1814,185.2,84.5,89.5999985,804.825,4
1071,188.0,60.69999695,90.5,1095.875,2
9703,184.89999,83.90000153,89.0,1027.821,0
3824,184.39999,63.09999847,91.6999969,1009.377,2
3485,185.5,83.30000305,88.3000031,1005.875,0
8478,185.60001,86.90000153,92.0,1007.043,0
2169,181.60001,62.30000305,92.8000031,1014.047,2
465,184.8,85.30000305,70.6999969,1007.043,3
11634,186.0,85.542239,95.1999969,928.5992,0
305,185.39999,87.90000153,73.0999985,1018.599,3
1263,185.7,85.40000153,90.1999969,1015.214,0
5090,186.0,84.40000153,89.3000031,1091.323,0
5602,201.2,83.59999847,88.3000031,1120.156,1
2698,182.8,86.09999847,70.9000015,990.9338,3
8326,185.60001,84.59999847,89.5999985,1007.043,0
4832,201.2,84.09999847,89.0,1041.712,1
8937,183.60001,87.30000305,91.6999969,972.4903,0
3471,182.39999,83.19999695,68.0,1012.879,3
3144,200.39999,83.5,88.0999985,1124.708,1
4245,185.39999,84.0,88.5999985,920.156,4
8910,185.60001,86.80000305,91.5,978.2101,0
1777,184.39999,83.5,68.5,1047.432,3
5508,185.89999,85.09999847,70.4000015,1010.545,3
562,200.5,84.30000305,88.9000015,1125.875,1
4308,184.60001,59.80000305,89.6999969,1027.821,2
8980,185.3,84.90000153,90.3000031,982.8794,0
4637,184.0,83.59999847,67.8000031,992.1011,3
11566,185.10001,87.09999847,91.8000031,982.8794,0
2272,184.7,83.5,88.5,1005.875,0
4499,185.89999,58.40000153,88.5999985,1024.436,2
3926,186.7,85.40000153,90.8000031,971.3229,0
5683,188.2,83.40000153,67.8000031,1095.875,3
1230,199.3,84.30000305,89.3000031,1032.49,1
3249,182.89999,81.40000153,86.1999969,1005.875,0
487,187.89999,59.69999695,89.9000015,1101.712,2
495,188.2,84.0,88.8000031,1091.323,0
4113,185.60001,58.40000153,88.1999969,1016.265,2
5043,184.3,84.40000153,89.6999969,800.156,4
585,188.10001,84.30000305,89.1999969,1117.821,0
5766,184.0,60.19999695,90.1999969,994.4358,2
11481,187.3,87.30000305,91.9000015,1049.766,0
2540,187.0,85.0,89.1999969,849.766,4
2589,185.10001,85.542239,90.452079,922.8794,0
4539,200.89999,82.09999847,87.5999985,1027.821,1
1362,187.10001,59.90000153,89.8000031,1100.545,2
8500,183.89999,86.19999695,91.0999985,990.9338,0
2087,185.39999,84.5,89.4000015,1108.599,0
8451,183.7,83.09999847,87.6999969,974.8249,0
656,184.2,60.59999847,90.6999969,964.4358,2
4637,199.0,83.59999847,87.8000031,992.1011,1
447,184.5,60.90000153,91.0999985,996.6537,2
5508,185.89999,85.09999847,90.4000015,810.545,4
2859,186.5,83.0,87.5999985,901.712,4
7903,186.7,85.542239,90.452079,1005.48,0
5551,185.2,85.09999847,69.5,994.4358,3
204,182.10001,85.59999847,90.1999969,1030.156,0
1184,183.60001,59.80000305,90.0,995.6031,2
11680,184.7,87.09999847,91.5999985,1016.265,0
5354,185.2,83.09999847,88.0,1121.323,0
5709,184.2,89.69999695,92.0,1019.767,0
62,187.0,60.19999695,90.4000015,1020.934,2
660,185.5,86.5,91.6999969,973.6576,0
951,182.8,85.40000153,90.0999985,994.4358,0
1492,183.89999,84.0,68.9000015,1019.767,3
8028,184.89999,85.5,90.3000031,1016.265,0
3889,183.60001,86.30000305,91.1999969,754.0467,4
2632,187.89999,85.69999695,90.9000015,1109.766,0
5455,183.39999,84.69999695,89.3000031,1002.49,0
4999,183.3,84.09999847,88.5999985,808.21,4
376,198.5,86.19999695,91.1999969,1041.712,1
7659,186.5,85.30000305,89.8000031,970.1556,0
54,186.60001,85.59999847,90.9000015,1118.988,0
11600,184.8,84.30000305,88.9000015,1007.043,0
521,203.8,82.5,87.0999985,1068.21,1
9414,185.5,87.0,91.6999969,1005.875,0
1892,184.10001,84.40000153,69.0999985,982.8794,3
4371,183.60001,84.80000305,69.3000031,967.821,3
5161,186.89999,59.0,88.3000031,1097.043,2
4571,183.5,83.80000305,88.9000015,977.0428,0
2675,182.60001,86.09999847,90.6999969,790.9338,4
5270,183.0,86.5,91.5,951.712,0
534,187.3,64.09999847,93.0999985,1070.545,2
247,197.5,85.30000305,89.6999969,988.5992,1
442,185.2,85.40000153,90.6999969,1003.658,0
3477,182.60001,83.40000153,88.1999969,1003.658,0
5505,185.7,84.80000305,69.6999969,1000.156,3
1429,184.8,87.0,92.4000015,992.1011,0
5987,200.89999,85.69999695,90.6999969,980.5447,1
6377,184.89999,84.30000305,89.3000031,1009.377,0
7587,183.0,83.19999695,87.9000015,1055.486,0
2507,184.5,85.0,89.4000015,853.268,4
5811,185.89999,83.59999847,68.3000031,1108.599,3
4995,182.8,84.59999847,69.5999985,998.9883,3
3913,186.5,86.0,71.3000031,979.3774,3
2775,184.39999,84.59999847,89.9000015,820.934,4
2179,183.89999,87.19999695,91.9000015,1041.712,0
8272,186.39999,83.19999695,88.1999969,1049.766,0
3227,187.3,59.69999695,89.9000015,1103.93,2
2444,185.0,60.5,90.3000031,1098.21,2
11663,185.8,87.30000305,91.9000015,1031.323,0
456,181.39999,85.69999695,70.1999969,1004.825,3
1212,183.10001,85.09999847,69.6999969,1020.934,3
4581,186.3,82.80000305,87.8000031,781.712,4
7031,187.89999,85.40000153,90.5,1068.21,0
10189,183.60001,85.40000153,90.0999985,997.821,0
6760,186.5,87.30000305,92.3000031,978.2101,0
3980,200.5,84.5,89.3000031,987.4319,1
4641,183.60001,82.59999847,87.0999985,1005.875,0
5895,188.7,83.80000305,68.5999985,1115.486,3
1911,184.10001,59.40000153,89.6999969,985.214,2
3738,187.39999,59.69999695,89.3000031,1046.265,2
9350,187.10001,86.69999695,91.4000015,1101.712,0
2197,197.3,85.09999847,90.5999985,993.2685,1
7188,186.3,84.30000305,89.5,964.4358,0
1688,182.5,84.19999695,89.3000031,978.2101,0
6061,184.89999,86.69999695,91.8000031,987.4319,0
5558,186.10001,85.0,69.5999985,1014.047,3
3531,196.60001,83.19999695,88.1999969,1012.879,1
9802,187.39999,85.542239,90.452079,1005.48,0
2628,187.7,85.80000305,90.5999985,1110.934,0
5439,201.0,85.542239,90.452079,1005.48,1
11669,184.3,87.19999695,91.9000015,1018.599,0
3547,185.10001,85.542239,94.1999969,800.156,4
1412,197.39999,85.69999695,90.6999969,1003.658,1
9490,183.60001,83.80000305,88.6999969,1031.323,0
10817,185.5,86.59999847,91.3000031,988.5992,0
4499,185.89999,83.40000153,88.5999985,824.436,4
962,182.0,85.30000305,90.0999985,974.8249,0
2618,185.39999,59.5,89.4000015,1114.319,2
656,199.2,85.59999847,90.6999969,964.4358,1
1960,182.0,84.80000305,89.4000015,811.712,4
2495,181.2,85.09999847,89.9000015,1002.49,0
3793,185.8,85.09999847,90.5999985,1014.047,0
5870,185.7,83.40000153,87.8000031,1125.875,0
4442,201.60001,83.40000153,88.4000015,1106.265,1
4802,184.8,84.0,89.0,1048.599,0
298,182.7,87.90000153,93.0,1012.879,0
9943,184.10001,86.69999695,91.5999985,985.214,0
3539,199.8,83.30000305,88.0,1018.599,1
2534,184.10001,59.0,88.8000031,1046.265,2
1790,199.60001,83.69999695,88.6999969,1052.101,1
6822,188.0,87.40000153,92.4000015,989.7665,0
2684,181.89999,87.69999695,92.8000031,1003.658,0
3280,185.0,82.09999847,86.6999969,800.156,4
4082,183.39999,82.5,87.0999985,1023.268,0
4637,184.0,83.59999847,87.8000031,992.1011,0
6479,182.89999,85.19999695,90.0999985,950.5447,0
11123,187.10001,86.09999847,91.3000031,1005.875,0
2288,181.7,83.69999695,88.4000015,996.6537,0
6590,183.0,84.80000305,89.5999985,998.9883,0
2630,187.2,85.69999695,90.5999985,1114.319,0
4418,186.2,85.542239,90.452079,1005.48,0
546,188.3,84.5,89.5,900.545,4
9525,185.10001,86.69999695,91.5999985,1018.599,0
3413,188.10001,59.19999695,89.1999969,1097.043,2
3231,188.10001,84.80000305,70.1999969,1094.708,3
2572,201.0,84.19999695,89.0,1023.268,1
11691,184.60001,86.80000305,90.9000015,1030.156,0
5395,184.7,82.90000153,87.8000031,902.879,4
915,182.5,85.40000153,90.0999985,986.3813,0
1344,184.60001,84.59999847,88.9000015,1101.712,0
2113,185.0,84.09999847,88.9000015,1123.541,0
5113,187.5,84.19999695,88.5,1103.93,0
334,181.8,84.30000305,89.3000031,1040.545,0
4755,182.89999,58.69999695,88.5,989.7665,2
8725,186.10001,85.5,90.5999985,980.5447,0
10959,184.2,85.80000305,90.1999969,1028.988,0
5770,185.89999,84.59999847,89.5,986.3813,0
3701,202.7,83.69999695,88.8000031,1078.599,1
5895,188.7,58.80000305,88.5999985,1115.486,2
912,182.8,85.19999695,90.1999969,989.7665,0
339,182.5,86.09999847,91.0999985,1047.432,0
487,187.89999,84.69999695,89.9000015,901.712,4
4988,182.3,84.40000153,89.5999985,1005.875,0
10440,183.7,87.90000153,93.1999969,995.6031,0
11490,188.89999,88.09999847,93.3000031,1058.988,0
3843,184.0,84.90000153,69.8000031,1012.879,3
5097,188.8,84.0,89.3000031,1101.712,0
3474,182.39999,83.09999847,87.8000031,796.6537,4
3527,183.8,82.69999695,67.5,1017.432,3
1755,183.2,84.80000305,89.5999985,779.3774,4
895,183.10001,85.09999847,89.8000031,982.8794,0
758,185.39999,81.90000153,86.8000031,1023.268,0
1295,187.39999,84.19999695,68.8000031,1083.268,3
3404,186.8,58.59999847,88.3000031,1118.988,2
7223,183.8,85.5,90.4000015,972.4903,0
6147,186.10001,81.69999695,85.9000015,1102.879,0
1213,183.0,84.80000305,89.8000031,1034.825,0
4651,185.7,82.90000153,87.3000031,833.658,4
5197,183.89999,86.0,90.8000031,994.4358,0
6561,183.39999,85.0,90.0,998.9883,0
5834,185.60001,83.59999847,88.3000031,1093.541,0
5073,183.8,87.90000153,91.0999985,1057.821,0
5211,200.7,86.80000305,92.4000015,984.0467,1
235,183.89999,84.69999695,69.4000015,996.6537,3
582,185.7,84.90000153,89.5,908.599,4
5584,187.60001,61.09999847,89.5999985,1107.432,2
10037,184.89999,85.5,89.9000015,1018.599,0
