,TOP_HOT_AIR_TEMP,CHAMBER_OUTLET_TEMP,FEED_PUMP_FLOW,CHAMBER_EXT_TEMP
9529,186.89999,91.9000015,1017.432,86.80000305
4231,200.89999,67.6999969,910.934,58.30000305
809,202.7,69.0,923.541,59.40000153
5651,189.0,87.9000015,1108.599,83.5
1499,184.0,89.0,1030.156,83.80000305
2501,184.10001,90.0,993.2685,85.19999695
4956,199.39999,71.5,770.1556,61.40000153
2609,201.60001,69.0,902.879,59.19999695
3677,202.2,69.0,886.654,58.69999695
77,201.0,72.0999985,837.043,61.90000153
3279,182.60001,87.3000031,1009.377,82.30000305
6994,188.2,92.3000031,1075.097,87.0
9857,190.0,94.0999985,1005.875,88.90000153
5112,200.8,68.3000031,887.821,58.80000305
6137,186.3,86.8000031,1095.875,82.19999695
304,201.2,73.4000015,814.047,63.19999695
9449,184.0,93.4000015,970.1556,88.40000153
1279,184.89999,90.0,1027.821,85.30000305
4537,184.0,86.9000015,1019.767,81.80000305
103,182.3,91.9000015,975.9922,86.69999695
11637,187.89999,93.5,963.2685,88.59999847
3032,183.5,90.6999969,1010.545,85.80000305
9890,184.39999,91.3000031,966.7704,86.30000305
2159,184.89999,91.5,1008.21,86.09999847
5933,186.39999,91.3000031,972.4903,86.5
4396,183.5,86.8000031,975.9922,82.80000305
3597,183.7,88.5,1005.875,84.19999695
4257,202.89999,67.3000031,910.934,57.5
3956,199.39999,68.5999985,780.5447,59.09999847
5706,183.8,90.452079,1005.48,85.542239
4432,186.89999,88.5,1105.097,84.19999695
10926,186.10001,90.6999969,1020.934,86.19999695
3472,200.7,68.0999985,819.767,58.40000153
10713,185.0,93.6999969,1005.48,89.09999847
8599,182.0,89.5999985,1005.48,84.30000305
3844,186.60001,89.5999985,1026.654,85.0
4486,186.0,86.0999985,1025.486,81.30000305
7356,184.10001,88.9000015,986.3813,84.40000153
10224,183.8,90.452079,1005.48,85.542239
922,200.39999,70.4000015,771.3229,60.69999695
9016,185.3,88.0,1002.49,83.30000305
5016,182.5,89.9000015,996.6537,85.09999847
1788,198.39999,68.4000015,842.879,59.0
11532,188.7,92.9000015,1001.323,88.40000153
4015,201.10001,68.3000031,789.7665,58.40000153
5361,188.60001,90.0,1117.821,84.69999695
5710,198.0,70.3000031,816.265,61.19999695
2341,201.5,69.5999985,920.156,60.0
2182,197.39999,70.452079,805.48,60.542239
2024,183.0,87.3000031,1065.875,82.80000305
10867,184.8,90.1999969,1008.21,85.80000305
9240,184.5,89.3000031,1015.214,84.40000153
6479,182.89999,90.0999985,950.5447,85.19999695
1897,197.5,69.0999985,786.3813,59.19999695
5791,198.3,68.8000031,780.5447,58.80000305
4783,198.0,68.0999985,838.21,58.5
5095,185.8,89.0999985,1097.043,84.09999847
994,184.8,88.1999969,1057.821,83.40000153
9737,186.2,94.4000015,1033.658,89.40000153
2519,184.60001,88.5,1039.377,83.69999695
2820,182.0,88.0999985,1032.49,83.30000305
8296,185.7,88.5999985,1065.875,83.5
6473,183.3,91.3000031,979.3774,86.0
1004,198.3,67.8000031,850.934,58.19999695
7242,183.60001,89.4000015,987.4319,84.30000305
1640,186.2,89.5,1112.101,84.59999847
3469,185.39999,88.8000031,1010.545,83.80000305
10748,186.5,91.5999985,990.9338,86.90000153
8188,187.0,88.6999969,990.9338,84.09999847
3587,197.3,67.4000015,840.545,58.40000153
2664,199.8,72.0,804.825,61.59999847
4183,201.8,66.9000015,920.156,57.80000305
159,197.3,69.5999985,822.101,59.5
793,187.39999,90.452079,1005.48,85.542239
6517,183.7,89.1999969,951.712,84.19999695
9412,185.39999,92.0999985,1001.323,87.0
9140,186.2,89.9000015,1108.599,85.40000153
5625,186.3,88.3000031,1116.654,84.0
1859,185.0,90.4000015,1015.214,84.80000305
9758,188.3,92.5999985,1055.486,87.5
3000,197.7,69.8000031,803.658,59.5
4122,199.7,67.4000015,810.545,57.59999847
1525,198.7,67.5,812.879,57.90000153
3921,183.3,90.5999985,977.0428,85.59999847
1527,182.0,87.3000031,1026.654,82.90000153
7270,183.89999,89.5,977.0428,84.59999847
10305,188.2,91.1999969,1071.712,86.30000305
883,197.0,70.1999969,795.6031,60.40000153
1365,202.3,69.5,892.49,59.90000153
972,198.2,70.3000031,784.0467,60.69999695
5315,186.60001,89.0999985,1046.265,84.09999847
2667,182.89999,92.3000031,1004.825,87.19999695
505,199.39999,68.1999969,900.545,58.69999695
2999,197.39999,69.0,803.658,59.30000305
2998,183.2,89.5,1007.043,84.59999847
469,199.5,70.3000031,796.6537,60.19999695
11066,186.39999,92.4000015,986.3813,87.90000153
6238,186.0,85.4000015,1103.93,80.69999695
2535,184.60001,88.6999969,1041.712,83.90000153
2778,183.2,89.8000031,1031.323,84.90000153
9687,184.10001,90.0999985,1034.825,85.59999847
10452,184.60001,90.9000015,989.7665,86.0
6779,186.3,92.5999985,984.0467,88.0
3776,198.89999,69.0,822.101,58.90000153
3206,201.8,68.6999969,905.097,58.5
11116,185.10001,92.9000015,995.6031,88.19999695
9807,187.8,90.0999985,944.8249,85.09999847
4388,200.5,68.5999985,784.0467,58.90000153
11576,184.60001,91.5,978.2101,86.69999695
8434,181.8,87.0999985,1002.49,82.30000305
1382,187.2,89.8000031,1095.875,84.90000153
3982,199.89999,69.3000031,786.3813,59.59999847
2705,199.10001,71.4000015,788.5992,60.90000153
6295,186.10001,88.3000031,1093.541,83.30000305
10788,186.10001,90.9000015,992.1011,86.19999695
1698,181.89999,89.9000015,1000.156,84.80000305
8804,184.5,91.9000015,993.2685,86.59999847
6940,187.0,91.1999969,1022.101,86.30000305
2131,184.8,90.0999985,1103.93,85.0
1230,184.3,89.3000031,1032.49,84.30000305
8341,182.3,91.3000031,973.6576,86.5
4920,184.8,88.5999985,975.9922,84.0
4534,201.3,67.1999969,828.988,57.19999695
4322,184.39999,88.8000031,1026.654,83.90000153
5581,200.89999,70.452079,805.48,60.542239
2897,198.5,68.5999985,825.486,58.59999847
9722,187.0,94.5999985,1016.265,89.30000305
9815,190.3,94.6999969,968.9883,89.0
8963,185.0,90.5,979.3774,85.19999695
10768,187.2,90.4000015,994.4358,85.59999847
1666,198.10001,70.1999969,780.5447,60.0
3790,184.8,90.1999969,1018.599,85.0
5608,186.5,88.4000015,1114.319,83.90000153
4212,188.89999,88.5,1114.319,83.59999847
2329,186.2,89.8000031,1105.097,85.09999847
549,203.3,69.0999985,909.766,59.40000153
6027,183.7,92.5,964.4358,87.80000305
751,185.89999,88.3000031,1035.875,83.5
1664,182.89999,89.5999985,988.5992,84.90000153
812,189.60001,89.0,1112.101,84.30000305
5921,200.5,68.9000015,873.93,59.59999847
2260,199.0,69.9000015,812.879,59.69999695
10012,185.2,90.3000031,1008.21,85.5
7472,188.0,89.5999985,1076.265,84.80000305
5902,201.8,68.6999969,915.486,59.30000305
10721,184.8,91.4000015,985.214,86.69999695
3621,186.8,90.452079,1005.48,85.542239
1872,199.39999,69.6999969,803.658,59.59999847
3887,184.3,90.3000031,956.3813,85.0
2339,203.2,69.5,918.988,59.80000305
3294,197.7,69.0,782.8794,59.69999695
2223,182.0,89.4000015,997.821,84.40000153
10671,186.8,90.9000015,1057.821,86.09999847
2091,186.39999,89.0999985,1117.821,84.09999847
1460,197.7,69.0999985,838.21,59.59999847
7486,188.0,89.9000015,1069.377,84.90000153
5588,200.7,67.8000031,906.265,58.5
1601,201.89999,70.6999969,902.879,60.59999847
964,197.0,70.1999969,781.712,60.09999847
9485,185.3,88.9000015,1035.875,84.0
4718,188.7,88.9000015,1092.49,83.40000153
9544,186.0,91.5,994.4358,86.59999847
993,182.2,88.4000015,1050.934,83.59999847
1389,187.3,90.0999985,1103.93,85.0
4123,185.2,87.5,1016.265,82.80000305
9802,187.39999,90.452079,1005.48,85.542239
3666,201.7,68.3000031,884.319,58.40000153
9025,184.10001,86.9000015,997.821,82.5
341,183.8,91.5,1053.268,86.5
6223,185.60001,86.0,1107.432,81.19999695
4109,197.89999,67.5,822.101,57.80000305
8317,184.0,88.1999969,1033.658,83.69999695
1641,187.8,89.8000031,1112.101,84.40000153
277,184.89999,92.6999969,1016.265,87.09999847
4913,200.5,68.1999969,793.2685,58.5
5266,182.7,91.4000015,972.4903,86.59999847
956,200.60001,70.3000031,797.821,60.5
1471,197.2,68.4000015,835.875,59.19999695
837,199.2,70.4000015,785.214,60.59999847
4964,184.3,91.3000031,963.2685,86.19999695
2701,182.39999,91.5999985,1000.156,86.19999695
4090,199.0,67.8000031,824.436,58.40000153
9527,186.7,91.4000015,1007.043,86.69999695
7573,183.10001,85.4000015,894.0467,80.90000153
3496,198.8,69.0999985,797.821,59.0
4690,187.3,89.0999985,1061.323,84.0
5726,183.89999,88.0999985,1026.654,83.69999695
11714,184.5,92.0999985,1030.156,87.59999847
3427,200.10001,68.0999985,812.879,58.40000153
5958,200.8,71.4000015,786.3813,61.5
182,186.0,90.0999985,1018.599,84.90000153
3440,184.3,88.5,1005.875,83.69999695
4588,185.60001,87.4000015,989.7665,82.59999847
1356,201.2,69.0999985,882.101,59.59999847
2037,183.39999,88.1999969,1056.654,83.59999847
6041,183.3,93.6999969,967.821,88.59999847
5121,201.2,68.9000015,905.097,59.40000153
8121,185.2,88.6999969,1004.825,84.19999695
5247,185.3,90.8000031,955.214,85.90000153
341,198.8,71.5,853.268,61.5
988,182.60001,93.1999969,1038.21,89.59999847
6616,183.39999,87.0999985,1011.712,82.59999847
576,203.8,69.8000031,907.432,60.0
5922,203.0,68.5999985,861.323,59.30000305
4809,184.2,87.4000015,1038.21,82.80000305
278,183.60001,92.8000031,1017.432,87.59999847
5253,197.60001,71.5999985,771.3229,61.5
2967,196.89999,70.0,808.21,59.80000305
4431,201.0,69.6999969,879.766,59.90000153
502,188.39999,88.1999969,1085.486,83.5
237,198.3,70.0,792.1011,60.0
5756,200.10001,70.3000031,792.1011,60.09999847
280,182.10001,93.0999985,1020.934,88.19999695
10275,187.5,91.6999969,1078.599,86.80000305
4246,201.39999,68.4000015,918.988,59.0
628,184.39999,90.4000015,997.821,85.69999695
6290,181.2,86.8000031,1086.654,81.69999695
5290,200.60001,72.3000031,755.214,61.80000305
5163,189.3,88.3000031,1092.49,83.69999695
8639,185.10001,92.8000031,987.4319,87.40000153
2815,184.5,89.0999985,1015.214,84.19999695
10758,186.8,91.0,1005.875,86.19999695
8994,185.3,89.6999969,973.6576,84.80000305
2881,200.10001,68.6999969,895.875,58.80000305
1515,199.10001,67.9000015,819.767,58.19999695
4434,203.60001,68.0,895.875,58.30000305
5289,198.7,72.1999969,764.4358,61.80000305
4813,183.89999,87.6999969,1044.047,82.90000153
3796,185.39999,89.9000015,1012.879,85.09999847
590,202.7,68.4000015,920.156,58.80000305
8928,184.0,91.4000015,973.6576,86.90000153
9742,186.89999,95.0999985,1030.156,89.59999847
3986,198.5,69.0,785.214,59.19999695
1668,183.2,89.3000031,996.6537,84.69999695
660,185.5,91.6999969,973.6576,86.5
10578,184.89999,89.3000031,997.821,84.59999847
10972,185.7,90.6999969,1034.825,86.09999847
6919,188.5,87.8000031,1018.599,83.40000153
1336,202.8,69.1999969,888.988,59.80000305
6899,187.3,88.6999969,1001.323,84.59999847
9847,188.39999,93.4000015,995.6031,88.59999847
3230,186.0,89.6999969,1094.708,84.5
3825,201.89999,70.6999969,805.875,61.19999695
5527,182.89999,89.5999985,1003.658,84.90000153
1298,202.3,68.0999985,912.101,58.69999695
1717,183.2,89.8000031,980.5447,84.80000305
9343,188.5,92.0,1083.268,87.19999695
11296,188.10001,91.8000031,1088.988,87.09999847
1802,185.89999,90.452079,1005.48,85.542239
1452,197.0,70.0999985,842.879,60.09999847
8466,184.89999,90.9000015,1010.545,85.80000305
8820,183.8,93.3000031,995.6031,88.0
42,188.7,89.8000031,1103.93,85.19999695
5908,201.89999,68.9000015,913.152,59.5
8469,183.5,90.5999985,1008.21,86.0
9955,183.89999,90.9000015,957.4319,86.09999847
1998,182.39999,88.9000015,1061.323,84.19999695
4083,200.3,67.4000015,825.486,57.69999695
9159,188.0,92.0999985,1110.934,87.19999695
5383,187.7,88.4000015,1100.545,83.69999695
4176,186.5,87.5,1115.486,83.0
2910,183.3,89.8000031,1014.047,85.19999695
5727,201.0,68.4000015,816.265,58.59999847
7398,184.10001,89.5999985,986.3813,85.19999695
3013,200.60001,71.1999969,816.265,61.09999847
5980,185.89999,91.0999985,990.9338,85.80000305
108,185.60001,93.4000015,974.8249,88.0
2009,185.3,89.4000015,1058.988,84.30000305
5952,201.10001,73.3000031,796.6537,62.69999695
7512,186.7,89.6999969,1070.545,84.90000153
5657,201.39999,67.0,892.49,57.90000153
11755,184.39999,91.1999969,998.9883,86.5
10863,183.3,89.5999985,1011.712,85.30000305
4917,183.0,88.4000015,967.821,83.80000305
3952,199.60001,70.0,786.3813,60.0
6267,183.8,85.5999985,1093.541,80.80000305
5862,200.5,68.0999985,916.654,58.40000153
4307,185.5,89.6999969,1025.486,85.09999847
2993,183.0,89.6999969,1020.934,84.80000305
6854,187.5,91.5,980.5447,86.90000153
2904,185.2,89.5999985,1003.658,84.69999695
4737,199.60001,68.9000015,798.9883,58.5
1448,181.5,89.6999969,1034.825,84.90000153
5333,184.7,89.5,1082.101,84.5
8033,184.10001,90.1999969,1011.712,85.09999847
4868,199.3,67.6999969,854.436,58.59999847
2712,183.5,89.6999969,984.0467,84.69999695
5803,199.3,70.6999969,842.879,61.09999847
7575,184.10001,85.1999969,951.712,80.80000305
4137,200.7,67.4000015,817.432,57.80000305
6305,187.2,90.452079,1005.48,85.542239
6380,183.5,88.9000015,1008.21,84.30000305
5864,203.3,68.1999969,925.875,58.30000305
3596,182.5,89.0,1002.49,84.09999847
1643,187.7,89.9000015,1110.934,84.59999847
1517,181.5,87.9000015,1015.214,83.19999695
4139,197.89999,67.0999985,808.21,57.40000153
2700,181.2,91.3000031,978.2101,86.40000153
3273,200.3,68.0999985,809.377,58.40000153
9312,182.7,87.5999985,1047.432,82.90000153
2094,199.10001,69.4000015,917.821,59.5
8543,181.8,91.0,1000.156,86.19999695
9470,184.39999,93.5,988.5992,89.69999695
1529,199.60001,67.8000031,827.821,57.69999695
9166,186.7,91.9000015,1098.21,87.19999695
927,185.60001,90.8000031,985.214,85.09999847
11182,186.60001,91.6999969,971.3229,86.69999695
335,196.7,69.5,844.047,59.80000305
949,199.10001,70.3000031,779.3774,60.5
5662,201.3,67.5,898.21,58.40000153
3346,198.7,68.3000031,792.1011,59.19999695
10779,186.10001,90.4000015,989.7665,85.80000305
2827,182.3,88.8000031,1019.767,83.80000305
5390,186.8,87.0999985,1099.377,82.5
2292,181.7,88.0,1004.825,83.5
3431,197.7,68.5,809.377,58.69999695
1879,199.5,69.9000015,777.0428,59.80000305
2948,185.2,90.0999985,1017.432,85.09999847
1324,184.8,88.8000031,1100.545,84.5
1932,183.5,91.5,972.4903,86.30000305
1032,184.5,90.452079,1005.48,85.542239
1796,199.3,68.9000015,759.7665,59.09999847
1675,181.7,89.5,996.6537,84.59999847
9551,186.60001,91.3000031,1000.156,86.30000305
7872,185.3,88.8000031,1017.432,84.30000305
3927,185.5,89.5,985.214,84.69999695
3019,198.7,70.9000015,812.879,60.80000305
6581,183.0,90.0999985,989.7665,85.30000305
664,182.39999,91.0999985,971.3229,85.90000153
1113,181.8,89.5999985,990.9338,84.59999847
2632,202.89999,70.9000015,909.766,60.69999695
2286,199.8,68.6999969,803.658,58.5
3236,202.3,69.4000015,888.988,59.19999695
11668,186.2,91.8000031,1024.436,87.0
3476,185.39999,88.4000015,1010.545,83.40000153
5855,187.7,88.5999985,1106.265,83.40000153
303,200.5,73.5,802.49,63.40000153
11587,183.8,91.5999985,971.3229,87.0
9111,186.8,90.0999985,1130.545,85.59999847
8669,185.2,90.1999969,1027.821,85.5
6864,187.89999,92.0999985,990.9338,86.90000153
4360,184.39999,90.8000031,967.821,85.80000305
693,200.7,71.5,771.3229,61.40000153
2840,197.7,68.6999969,828.988,58.80000305
2233,182.39999,89.1999969,1015.214,84.19999695
3096,184.2,90.0,956.3813,84.90000153
3179,186.5,87.9000015,1084.319,83.19999695
5779,185.2,88.8000031,995.6031,84.09999847
2684,196.89999,72.8000031,803.658,62.69999695
5732,198.8,69.0,830.156,59.09999847
6610,183.10001,87.0,1016.265,82.40000153
11693,184.89999,90.9000015,1027.821,86.80000305
11003,185.0,90.1999969,975.9922,85.40000153
4621,198.7,67.9000015,778.2101,59.0
2620,187.0,90.1999969,1107.432,85.30000305
11399,186.60001,89.8000031,1044.047,85.40000153
2511,196.8,68.0,854.436,58.19999695
7820,185.89999,89.0,1024.436,84.19999695
5531,186.10001,90.0999985,989.7665,85.30000305
1572,187.7,94.0,1005.48,89.69999695
2907,199.3,69.6999969,815.214,59.69999695
87,202.10001,71.5999985,832.49,61.90000153
618,201.60001,69.8000031,797.821,60.0
5603,186.3,88.4000015,1110.934,83.5
1880,181.5,89.3000031,984.0467,84.59999847
2988,199.39999,70.0999985,818.599,59.69999695
9430,183.7,92.5,1005.875,88.09999847
3930,186.60001,89.5999985,993.2685,84.59999847
5781,183.5,88.9000015,995.6031,84.19999695
1573,201.3,71.8000031,750.5447,62.19999695
7321,183.7,88.4000015,1012.879,83.69999695
5928,201.10001,72.5999985,805.48,64.0
7035,186.5,90.0999985,1061.323,85.09999847
9695,183.60001,90.452079,988.5992,85.542239
1181,181.10001,89.9000015,992.1011,85.0
5204,184.3,91.0999985,968.9883,86.09999847
1968,182.7,90.5,1015.214,85.30000305
3224,202.60001,69.3000031,916.654,59.5
1982,183.60001,90.452079,970.1556,85.542239
3052,185.89999,89.4000015,1018.599,84.80000305
826,189.2,90.4000015,1131.712,85.59999847
8305,185.3,88.1999969,1004.825,83.69999695
9577,186.8,88.5,1012.879,84.0
306,185.5,92.9000015,1005.875,88.0
4978,184.2,90.1999969,997.821,85.0
1779,199.2,68.4000015,852.101,58.59999847
9531,187.10001,91.9000015,1010.545,86.80000305
2654,198.89999,70.3000031,818.599,60.09999847
4190,187.0,87.1999969,1116.654,82.59999847
3255,183.89999,88.1999969,1005.875,83.09999847
3434,182.7,88.3000031,1015.214,83.40000153
5722,199.3,68.5,830.156,58.69999695
3456,185.2,89.0,1005.875,84.0
1742,198.8,69.0999985,786.3813,58.80000305
8419,182.3,88.0,1008.21,83.19999695
1202,196.39999,69.9000015,775.9922,60.19999695
462,199.89999,70.3000031,801.323,60.19999695
2321,203.3,69.5999985,903.93,59.59999847
484,202.3,70.0999985,873.93,61.19999695
831,186.60001,90.3000031,1100.545,85.19999695
528,203.2,70.452079,805.48,60.542239
1971,184.89999,91.0999985,1015.214,85.59999847
6645,186.89999,88.4000015,1086.654,83.40000153
3635,203.0,69.0,891.323,59.09999847
7116,184.5,91.8000031,984.0467,87.0
10973,183.8,90.8000031,1027.821,86.09999847
5453,185.5,89.8000031,1002.49,84.80000305
983,181.60001,91.4000015,1005.48,85.40000153
10346,188.5,93.6999969,968.9883,88.90000153
4669,188.10001,93.5999985,912.4903,87.90000153
10841,183.5,90.5999985,1001.323,85.80000305
3574,184.10001,88.0,1033.658,83.09999847
205,197.10001,69.8000031,817.432,60.19999695
5493,197.3,68.8000031,801.323,59.09999847
9954,185.60001,91.5999985,966.7704,86.40000153
5496,182.8,89.4000015,1001.323,84.69999695
2584,188.0,90.452079,1005.48,85.542239
395,184.8,91.0999985,1012.879,85.90000153
3871,199.10001,65.6999969,849.766,56.69999695
810,203.89999,69.5,916.654,59.40000153
4645,183.7,86.6999969,1018.599,82.69999695
11146,187.10001,91.4000015,984.0467,86.5
8379,183.7,88.8000031,1022.101,84.0
10146,184.0,92.4000015,992.1011,87.59999847
2234,196.10001,68.6999969,808.21,59.0
5911,188.7,88.8000031,1112.101,84.19999695
3922,199.7,70.5999985,778.2101,60.5
1521,182.7,87.6999969,1025.486,83.0
5974,199.39999,70.9000015,795.6031,60.90000153
3461,198.2,68.6999969,810.545,58.90000153
6508,181.3,88.5999985,962.1011,83.69999695
7012,186.2,91.3000031,1053.268,86.09999847
1729,197.60001,69.6999969,789.7665,59.90000153
2548,186.5,89.5,1053.268,84.80000305
8052,184.89999,91.4000015,981.712,86.30000305
10785,187.2,90.5999985,994.4358,85.90000153
6071,185.39999,91.4000015,975.9922,86.09999847
5822,201.8,68.8000031,905.097,58.80000305
263,197.2,70.452079,805.48,60.542239
3162,203.0,68.6999969,906.265,58.80000305
790,198.10001,70.452079,805.48,55.90000153
3389,185.8,88.6999969,1106.265,83.90000153
11231,187.2,92.0999985,1004.825,87.5
5514,199.5,70.6999969,807.043,60.59999847
946,200.2,69.6999969,785.214,59.90000153
3392,202.3,68.9000015,918.988,58.69999695
10411,185.8,91.9000015,973.6576,87.30000305
5365,188.89999,89.5999985,1109.766,84.69999695
4240,187.7,88.6999969,1115.486,84.09999847
5145,202.3,68.6999969,899.377,58.80000305
2066,186.89999,88.8000031,1131.712,84.5
1935,181.7,91.5,980.5447,86.19999695
10515,183.5,90.4000015,1020.934,85.59999847
6733,188.2,90.6999969,978.2101,86.09999847
2612,185.10001,89.5,1107.432,84.69999695
11727,186.0,91.0999985,1034.825,86.59999847
5348,200.0,67.4000015,899.377,57.5
5787,185.3,89.0,988.5992,83.90000153
6166,186.3,85.8000031,1097.043,81.90000153
191,185.0,90.4000015,1024.436,85.59999847
6794,188.2,93.0999985,982.8794,87.90000153
1461,184.5,89.1999969,1028.988,84.59999847
3338,184.2,88.6999969,980.5447,84.30000305
7371,184.0,90.0999985,987.4319,85.0
5674,204.3,68.5999985,892.49,59.19999695
4956,184.39999,91.5,970.1556,86.40000153
4937,198.2,70.452079,805.48,60.542239
648,197.2,71.9000015,785.214,61.90000153
4639,201.3,67.3000031,825.486,57.59999847
7335,184.39999,89.0,1008.21,83.80000305
1130,198.7,69.5,797.821,59.30000305
10176,184.3,90.8000031,998.9883,85.59999847
9108,186.7,90.6999969,1132.763,85.59999847
533,185.39999,90.452079,1045.097,85.542239
5482,197.2,68.9000015,817.432,59.09999847
629,185.7,90.5,1011.712,85.5
5618,204.0,68.4000015,909.766,58.80000305
10592,183.5,88.5,994.4358,84.19999695
9833,189.89999,92.4000015,1009.377,87.30000305
11085,186.3,92.0999985,994.4358,87.69999695
2173,199.3,74.3000031,742.4903,63.59999847
146,197.2,69.9000015,827.821,60.30000305
3409,185.60001,88.5999985,1082.101,83.80000305
